sale_id,sale_date,customer_id,product_id,quantity,monthly_price,revenue
2077,23/07/2023,1570,4,1,300,300
2078,09/07/2024,371,3,1,120,120
2079,05/06/2023,451,1,2,80,160
2080,02/01/2023,167,2,2,200,400
2081,23/12/2023,392,3,2,120,240
2082,22/07/2024,1661,2,3,200,600
2083,27/02/2023,736,4,2,300,600
2084,11/09/2023,491,1,2,80,160
2085,29/06/2023,925,4,2,300,600
2086,07/05/2024,1174,4,1,300,300
2087,30/10/2024,1492,4,2,300,600
2088,04/02/2023,1990,4,1,300,300
2089,16/03/2023,1725,2,3,200,600
2090,16/10/2023,1067,5,2,500,1000
2091,06/01/2024,945,2,2,200,400
2092,09/08/2024,29,3,1,120,120
2093,25/11/2023,1898,4,3,300,900
2094,12/08/2024,1656,3,2,120,240
2095,31/10/2023,1873,2,3,200,600
2096,01/08/2024,1055,4,3,300,900
2097,09/08/2023,693,2,2,200,400
2098,13/06/2023,1698,4,3,300,900
2099,24/04/2024,128,2,3,200,600
2100,30/03/2024,767,1,2,80,160
2101,10/01/2024,1318,5,1,500,500
2102,08/08/2023,441,5,2,500,1000
2103,14/11/2024,869,4,3,300,900
2104,11/09/2023,1412,1,2,80,160
2105,22/12/2024,1790,3,1,120,120
2106,07/07/2023,1666,1,3,80,240
2107,10/07/2023,524,4,3,300,900
2108,24/01/2024,1571,1,1,80,80
2109,03/08/2023,1734,3,1,120,120
2110,10/01/2024,760,4,3,300,900
2111,27/03/2023,110,5,1,500,500
2112,18/04/2024,1352,1,2,80,160
2113,09/09/2024,1429,5,1,500,500
2114,14/06/2024,1269,5,2,500,1000
2115,16/02/2023,1786,2,3,200,600
2116,06/03/2023,1902,3,3,120,360
2117,19/04/2024,1853,1,3,80,240
2118,26/05/2023,163,5,3,500,1500
2119,17/01/2024,560,5,3,500,1500
2120,07/03/2023,399,3,1,120,120
2121,31/05/2024,583,5,1,500,500
2122,03/04/2023,399,5,3,500,1500
2123,01/03/2024,1517,5,1,500,500
2124,12/04/2024,1670,5,1,500,500
2125,04/04/2023,239,2,3,200,600
2126,09/09/2024,1489,2,1,200,200
2127,13/05/2023,1604,4,3,300,900
2128,09/03/2024,1814,1,3,80,240
2129,07/12/2023,1056,3,3,120,360
2130,10/11/2023,1147,4,3,300,900
2131,13/08/2024,1558,2,1,200,200
2132,31/07/2023,1691,2,1,200,200
2133,03/06/2024,110,2,2,200,400
2134,08/06/2023,1295,4,2,300,600
2135,25/09/2023,1404,2,3,200,600
2136,22/10/2024,300,4,2,300,600
2137,25/08/2024,1651,2,1,200,200
2138,18/04/2024,1756,5,1,500,500
2139,14/02/2024,1002,5,2,500,1000
2140,18/04/2024,1766,1,2,80,160
2141,22/12/2023,764,2,1,200,200
2142,10/11/2024,249,1,2,80,160
2143,12/07/2023,521,4,1,300,300
2144,29/11/2024,34,1,1,80,80
2145,28/09/2023,228,2,2,200,400
2146,24/04/2023,585,4,2,300,600
2147,06/06/2024,1423,4,3,300,900
2148,24/02/2023,958,5,3,500,1500
2149,06/03/2023,813,4,3,300,900
2150,14/11/2024,724,4,3,300,900
2151,29/09/2023,584,1,3,80,240
2152,16/05/2024,570,4,1,300,300
2153,23/10/2024,220,3,2,120,240
2154,28/12/2023,1395,5,1,500,500
2155,26/05/2023,787,5,3,500,1500
2156,28/07/2023,1785,4,3,300,900
2157,13/10/2023,528,1,2,80,160
2158,10/01/2023,75,5,1,500,500
2159,05/07/2023,1642,5,3,500,1500
2160,27/07/2024,136,3,3,120,360
2161,19/08/2024,1953,4,3,300,900
2162,08/04/2024,74,5,3,500,1500
2163,14/05/2023,254,5,1,500,500
2164,20/06/2023,1042,5,1,500,500
2165,01/08/2023,1955,5,3,500,1500
2166,13/06/2024,1022,1,1,80,80
2167,16/05/2024,1067,2,3,200,600
2168,25/07/2024,50,3,2,120,240
2169,22/08/2024,515,1,2,80,160
2170,27/01/2023,744,3,2,120,240
2171,09/03/2023,731,5,1,500,500
2172,12/02/2024,571,3,3,120,360
2173,05/07/2024,1820,4,2,300,600
2174,19/04/2023,1838,4,2,300,600
2175,15/03/2023,576,2,1,200,200
2176,31/07/2024,1606,2,1,200,200
2177,10/11/2024,1327,3,2,120,240
2178,19/09/2023,1166,1,3,80,240
2179,03/01/2024,903,1,3,80,240
2180,25/08/2023,202,5,3,500,1500
2181,27/12/2024,207,1,2,80,160
2182,01/01/2024,415,2,1,200,200
2183,13/10/2023,221,1,3,80,240
2184,13/01/2024,1386,5,2,500,1000
2185,22/10/2024,758,4,2,300,600
2186,11/01/2024,1105,1,1,80,80
2187,10/09/2024,763,1,3,80,240
2188,14/10/2024,563,2,2,200,400
2189,17/03/2023,1309,3,3,120,360
2190,09/01/2023,369,4,3,300,900
2191,15/07/2023,1516,3,3,120,360
2192,21/09/2024,1935,5,2,500,1000
2193,17/10/2023,896,5,3,500,1500
2194,02/03/2023,1370,3,1,120,120
2195,24/01/2024,204,2,2,200,400
2196,16/07/2024,1049,2,2,200,400
2197,17/07/2024,957,2,3,200,600
2198,25/09/2024,1577,4,3,300,900
2199,09/11/2024,69,5,3,500,1500
2200,08/01/2023,516,5,2,500,1000
2201,04/01/2024,1516,5,1,500,500
2202,14/02/2023,240,4,1,300,300
2203,10/12/2023,361,5,2,500,1000
2204,10/01/2024,1465,3,1,120,120
2205,10/09/2024,1055,1,3,80,240
2206,27/01/2023,1923,4,2,300,600
2207,12/07/2023,1653,1,1,80,80
2208,23/12/2023,707,3,2,120,240
2209,03/03/2023,1626,2,1,200,200
2210,03/03/2023,690,2,2,200,400
2211,26/02/2024,657,2,1,200,200
2212,24/09/2024,1980,4,2,300,600
2213,04/07/2024,1738,2,2,200,400
2214,15/01/2024,1346,4,2,300,600
2215,04/10/2023,344,4,2,300,600
2216,28/08/2024,1739,1,2,80,160
2217,06/03/2024,536,2,3,200,600
2218,25/04/2023,355,5,2,500,1000
2219,18/11/2024,1495,2,2,200,400
2220,01/05/2023,928,2,2,200,400
2221,08/06/2024,983,2,1,200,200
2222,20/02/2024,105,5,2,500,1000
2223,12/06/2023,1811,5,3,500,1500
2224,18/11/2024,1346,4,2,300,600
2225,03/12/2023,1596,5,1,500,500
2226,14/01/2024,1907,4,1,300,300
2227,20/11/2023,962,1,2,80,160
2228,22/06/2023,527,4,2,300,600
2229,05/03/2023,504,2,2,200,400
2230,11/04/2023,1109,3,2,120,240
2231,18/11/2023,931,3,1,120,120
2232,07/03/2023,709,2,2,200,400
2233,10/07/2024,235,4,1,300,300
2234,21/08/2024,1947,2,1,200,200
2235,02/04/2024,1880,5,3,500,1500
2236,01/08/2024,1287,4,1,300,300
2237,28/03/2024,1030,2,2,200,400
2238,16/09/2023,494,5,2,500,1000
2239,17/12/2024,1917,5,2,500,1000
2240,01/03/2024,1313,4,2,300,600
2241,27/06/2023,1594,1,3,80,240
2242,07/10/2023,1969,1,3,80,240
2243,10/12/2023,1681,5,3,500,1500
2244,17/01/2023,878,1,3,80,240
2245,23/10/2023,1578,5,1,500,500
2246,21/07/2023,1374,1,3,80,240
2247,14/11/2024,1224,5,1,500,500
2248,13/07/2023,1960,5,2,500,1000
2249,29/05/2023,1710,5,1,500,500
2250,10/01/2024,967,5,1,500,500
2251,04/02/2023,966,3,3,120,360
2252,04/01/2024,964,1,2,80,160
2253,29/01/2023,897,5,2,500,1000
2254,09/08/2023,1359,2,3,200,600
2255,22/02/2023,1631,4,1,300,300
2256,19/12/2023,217,2,3,200,600
2257,27/01/2024,623,2,1,200,200
2258,17/03/2023,353,3,3,120,360
2259,08/05/2024,692,1,3,80,240
2260,18/11/2024,675,3,2,120,240
2261,05/06/2024,631,1,2,80,160
2262,27/04/2023,325,5,2,500,1000
2263,07/10/2023,901,3,3,120,360
2264,30/12/2024,1252,4,2,300,600
2265,24/06/2023,1169,1,2,80,160
2266,22/10/2023,1973,3,3,120,360
2267,26/03/2024,308,4,2,300,600
2268,01/06/2024,654,2,1,200,200
2269,21/01/2023,1658,5,2,500,1000
2270,14/03/2023,285,5,1,500,500
2271,05/02/2023,392,2,2,200,400
2272,21/05/2024,1762,3,3,120,360
2273,21/08/2023,360,2,3,200,600
2274,28/12/2024,769,4,2,300,600
2275,11/05/2024,797,1,1,80,80
2276,25/07/2023,932,3,2,120,240
2277,01/03/2024,1971,1,3,80,240
2278,13/02/2023,165,2,2,200,400
2279,01/04/2023,733,5,3,500,1500
2280,14/04/2024,581,1,1,80,80
2281,27/08/2024,821,1,1,80,80
2282,11/04/2024,1248,5,3,500,1500
2283,29/03/2024,124,1,1,80,80
2284,17/08/2024,1972,1,3,80,240
2285,29/11/2023,344,5,3,500,1500
2286,21/05/2024,1875,5,3,500,1500
2287,14/04/2024,524,2,2,200,400
2288,21/01/2023,1076,2,1,200,200
2289,16/08/2023,129,1,2,80,160
2290,11/01/2024,1159,3,2,120,240
2291,10/05/2023,657,2,1,200,200
2292,17/11/2024,1151,2,2,200,400
2293,11/09/2024,738,3,3,120,360
2294,18/02/2024,939,3,2,120,240
2295,12/03/2023,71,5,3,500,1500
2296,08/02/2024,273,2,1,200,200
2297,15/07/2024,1211,4,2,300,600
2298,29/08/2024,1027,4,1,300,300
2299,01/02/2024,1309,1,3,80,240
2300,03/12/2023,22,2,2,200,400
2301,05/10/2024,166,4,3,300,900
2302,19/05/2024,1334,2,3,200,600
2303,03/10/2023,875,2,3,200,600
2304,13/01/2023,1501,4,1,300,300
2305,03/01/2023,498,2,1,200,200
2306,12/08/2023,434,3,1,120,120
2307,24/06/2023,758,1,2,80,160
2308,20/01/2024,234,5,3,500,1500
2309,24/08/2024,837,4,1,300,300
2310,29/08/2023,1694,5,3,500,1500
2311,30/06/2024,663,1,1,80,80
2312,14/01/2023,725,3,3,120,360
2313,14/07/2023,376,3,1,120,120
2314,01/02/2024,730,3,1,120,120
2315,06/03/2024,1270,3,1,120,120
2316,02/11/2023,303,4,1,300,300
2317,30/11/2023,405,4,3,300,900
2318,25/12/2024,1812,2,1,200,200
2319,14/02/2024,1687,2,1,200,200
2320,03/01/2023,708,1,1,80,80
2321,21/11/2024,917,2,3,200,600
2322,05/07/2024,21,1,1,80,80
2323,27/03/2024,257,1,3,80,240
2324,06/11/2024,399,1,2,80,160
2325,09/05/2024,1553,3,3,120,360
2326,21/02/2024,51,5,2,500,1000
2327,26/01/2024,447,5,1,500,500
2328,08/01/2024,1294,4,1,300,300
2329,19/09/2024,827,1,3,80,240
2330,21/02/2023,595,3,1,120,120
2331,11/01/2024,818,2,1,200,200
2332,30/01/2024,636,2,3,200,600
2333,22/05/2023,1826,4,1,300,300
2334,27/03/2023,1286,4,2,300,600
2335,08/04/2024,1389,1,2,80,160
2336,15/02/2023,1073,1,1,80,80
2337,26/08/2023,1542,2,1,200,200
2338,10/01/2023,1653,2,2,200,400
2339,25/10/2024,1142,2,1,200,200
2340,26/07/2024,1477,2,2,200,400
2341,13/06/2024,775,5,3,500,1500
2342,20/08/2024,1889,1,2,80,160
2343,10/10/2024,973,1,1,80,80
2344,01/10/2024,1971,2,1,200,200
2345,07/09/2024,1910,3,2,120,240
2346,28/11/2024,1665,2,2,200,400
2347,27/06/2023,397,4,1,300,300
2348,06/01/2023,683,3,1,120,120
2349,03/11/2023,1051,4,1,300,300
2350,01/07/2024,711,3,3,120,360
2351,23/11/2023,1396,4,3,300,900
2352,22/12/2023,1923,2,2,200,400
2353,30/01/2024,1850,2,2,200,400
2354,27/10/2023,1881,3,3,120,360
2355,09/06/2024,1121,4,3,300,900
2356,12/10/2023,529,5,2,500,1000
2357,26/11/2023,685,3,3,120,360
2358,19/02/2023,1998,3,2,120,240
2359,13/09/2024,613,1,1,80,80
2360,09/12/2024,186,3,2,120,240
2361,13/01/2024,696,5,3,500,1500
2362,22/08/2024,1974,2,3,200,600
2363,21/06/2024,215,4,3,300,900
2364,24/05/2023,1275,1,2,80,160
2365,01/03/2023,216,4,3,300,900
2366,16/03/2023,29,2,2,200,400
2367,03/01/2023,102,3,1,120,120
2368,28/07/2024,123,5,1,500,500
2369,23/03/2024,54,1,3,80,240
2370,02/10/2023,1307,5,2,500,1000
2371,13/06/2024,1638,5,2,500,1000
2372,14/08/2024,1141,5,3,500,1500
2373,03/08/2023,616,5,2,500,1000
2374,13/11/2024,557,2,3,200,600
2375,29/04/2024,114,5,3,500,1500
2376,25/11/2023,855,5,1,500,500
2377,12/09/2023,1567,2,3,200,600
2378,22/01/2024,676,4,2,300,600
2379,06/05/2023,977,2,3,200,600
2380,06/08/2024,701,3,1,120,120
2381,03/07/2024,1317,2,1,200,200
2382,20/11/2023,1219,4,2,300,600
2383,23/07/2023,292,3,3,120,360
2384,21/06/2023,1911,3,2,120,240
2385,05/08/2023,261,1,2,80,160
2386,02/09/2023,1966,5,3,500,1500
2387,02/12/2023,1231,3,1,120,120
2388,03/12/2024,564,3,2,120,240
2389,25/10/2023,49,4,2,300,600
2390,01/07/2023,1030,3,1,120,120
2391,30/11/2023,379,4,3,300,900
2392,25/05/2024,1418,5,3,500,1500
2393,18/01/2024,1910,1,3,80,240
2394,17/12/2024,224,1,1,80,80
2395,18/07/2023,1047,5,2,500,1000
2396,28/11/2023,1008,5,1,500,500
2397,14/06/2023,657,2,2,200,400
2398,30/08/2023,110,3,2,120,240
2399,03/10/2024,724,3,3,120,360
2400,15/08/2023,1836,3,3,120,360
2401,25/09/2024,553,4,3,300,900
2402,09/07/2024,1423,2,1,200,200
2403,26/03/2024,1196,3,3,120,360
2404,15/07/2023,1006,4,1,300,300
2405,23/07/2023,698,4,3,300,900
2406,02/04/2024,726,1,3,80,240
2407,14/09/2023,306,4,3,300,900
2408,12/06/2024,1588,5,1,500,500
2409,29/09/2023,1606,4,2,300,600
2410,09/01/2023,1732,5,1,500,500
2411,20/07/2023,959,5,1,500,500
2412,28/02/2023,954,1,1,80,80
2413,28/01/2024,1175,1,2,80,160
2414,13/10/2024,1452,4,1,300,300
2415,29/04/2023,621,1,3,80,240
2416,06/07/2024,1491,1,2,80,160
2417,03/02/2024,630,3,1,120,120
2418,27/11/2023,877,4,1,300,300
2419,24/09/2023,1631,4,2,300,600
2420,03/06/2024,1792,4,1,300,300
2421,25/11/2024,556,1,2,80,160
2422,24/04/2024,1972,1,3,80,240
2423,14/05/2023,67,5,1,500,500
2424,23/11/2024,1180,2,1,200,200
2425,21/12/2023,835,2,3,200,600
2426,06/08/2024,206,2,1,200,200
2427,12/05/2024,786,3,1,120,120
2428,16/09/2024,155,1,2,80,160
2429,17/04/2023,1715,5,1,500,500
2430,17/10/2023,1533,5,3,500,1500
2431,20/09/2024,1596,2,1,200,200
2432,23/09/2024,1098,3,2,120,240
2433,27/05/2023,1073,3,3,120,360
2434,23/11/2023,783,2,3,200,600
2435,19/02/2024,1491,2,3,200,600
2436,29/07/2023,585,1,3,80,240
2437,23/10/2023,708,3,2,120,240
2438,02/02/2024,1935,5,2,500,1000
2439,13/04/2023,179,2,2,200,400
2440,27/09/2024,1072,1,2,80,160
2441,22/05/2024,1096,5,1,500,500
2442,28/07/2023,113,3,2,120,240
2443,03/03/2024,757,2,1,200,200
2444,28/01/2024,897,2,3,200,600
2445,19/04/2023,1927,1,1,80,80
2446,14/12/2023,821,1,1,80,80
2447,19/02/2023,159,3,1,120,120
2448,15/04/2023,786,2,2,200,400
2449,24/02/2024,1804,1,2,80,160
2450,08/01/2024,1840,2,3,200,600
2451,27/01/2023,1054,3,2,120,240
2452,30/09/2023,1121,2,1,200,200
2453,10/10/2024,251,5,2,500,1000
2454,06/12/2023,1543,2,2,200,400
2455,28/10/2023,1116,4,1,300,300
2456,24/04/2024,113,4,3,300,900
2457,27/06/2024,259,3,2,120,240
2458,10/07/2024,107,3,3,120,360
2459,22/09/2023,575,3,1,120,120
2460,25/06/2024,1414,5,2,500,1000
2461,18/08/2024,991,5,3,500,1500
2462,15/06/2023,1382,2,3,200,600
2463,12/11/2023,1807,1,1,80,80
2464,01/01/2023,1223,4,2,300,600
2465,18/09/2023,427,4,3,300,900
2466,04/03/2023,1502,4,3,300,900
2467,27/04/2024,859,2,3,200,600
2468,06/11/2024,1873,2,3,200,600
2469,17/11/2023,1527,3,3,120,360
2470,20/07/2023,1682,1,3,80,240
2471,10/08/2023,918,3,3,120,360
2472,01/06/2023,1597,2,3,200,600
2473,05/10/2024,1144,5,3,500,1500
2474,17/09/2024,1597,3,3,120,360
2475,06/04/2024,1333,2,2,200,400
2476,05/08/2023,1562,2,1,200,200
2477,15/07/2023,627,5,1,500,500
2478,21/07/2023,475,5,1,500,500
2479,08/10/2024,552,5,3,500,1500
2480,22/08/2023,344,1,1,80,80
2481,21/05/2023,628,2,3,200,600
2482,08/12/2024,136,5,2,500,1000
2483,12/05/2024,277,1,1,80,80
2484,08/07/2024,1835,4,2,300,600
2485,26/02/2023,1557,4,2,300,600
2486,18/05/2024,1923,4,3,300,900
2487,22/05/2023,31,2,1,200,200
2488,22/12/2024,247,1,2,80,160
2489,06/08/2024,411,1,1,80,80
2490,22/06/2024,27,4,2,300,600
2491,01/10/2024,73,3,2,120,240
2492,16/04/2023,1977,4,3,300,900
2493,14/06/2023,1121,2,1,200,200
2494,03/08/2023,673,4,3,300,900
2495,12/03/2023,1370,4,3,300,900
2496,16/12/2024,476,1,3,80,240
2497,26/10/2024,1324,4,3,300,900
2498,01/08/2024,1323,5,3,500,1500
2499,31/03/2023,287,5,2,500,1000
2500,16/08/2023,1909,3,1,120,120
2501,20/03/2023,1473,2,1,200,200
2502,30/08/2024,212,2,3,200,600
2503,15/12/2023,1100,1,1,80,80
2504,03/09/2023,401,2,2,200,400
2505,29/09/2023,655,3,3,120,360
2506,07/02/2024,1058,5,2,500,1000
2507,30/10/2024,498,1,2,80,160
2508,26/04/2023,848,5,3,500,1500
2509,10/03/2024,1540,3,2,120,240
2510,13/06/2024,1352,1,3,80,240
2511,17/03/2024,98,4,2,300,600
2512,21/06/2023,366,2,1,200,200
2513,16/01/2023,1753,3,1,120,120
2514,25/02/2023,463,1,1,80,80
2515,13/08/2024,28,5,3,500,1500
2516,13/04/2023,713,1,2,80,160
2517,11/10/2023,1410,4,2,300,600
2518,05/12/2024,273,3,1,120,120
2519,31/05/2024,826,1,1,80,80
2520,09/09/2024,1151,3,3,120,360
2521,05/10/2023,202,3,3,120,360
2522,03/09/2024,1545,5,2,500,1000
2523,26/09/2023,1311,2,3,200,600
2524,04/02/2024,450,4,3,300,900
2525,17/05/2024,1112,1,3,80,240
2526,27/03/2023,1342,2,1,200,200
2527,16/11/2023,19,5,1,500,500
2528,01/02/2023,1617,2,2,200,400
2529,02/12/2023,1131,3,3,120,360
2530,20/02/2023,1482,3,1,120,120
2531,20/03/2023,311,4,3,300,900
2532,28/11/2024,412,1,2,80,160
2533,23/06/2023,742,1,3,80,240
2534,09/09/2024,624,5,2,500,1000
2535,15/05/2024,732,4,2,300,600
2536,28/07/2024,635,1,1,80,80
2537,17/03/2023,498,3,3,120,360
2538,12/11/2023,244,4,1,300,300
2539,08/01/2024,690,2,3,200,600
2540,22/03/2023,577,4,3,300,900
2541,01/10/2024,1404,4,2,300,600
2542,25/11/2024,515,1,2,80,160
2543,27/11/2024,207,5,3,500,1500
2544,12/03/2023,948,5,1,500,500
2545,27/10/2024,394,1,2,80,160
2546,13/10/2024,1045,1,2,80,160
2547,12/03/2023,1829,1,3,80,240
2548,15/02/2023,1551,5,3,500,1500
2549,16/02/2023,1367,1,2,80,160
2550,13/08/2024,718,2,1,200,200
2551,26/02/2024,1999,2,2,200,400
2552,29/05/2023,202,3,3,120,360
2553,10/05/2023,120,2,2,200,400
2554,31/03/2024,1673,4,3,300,900
2555,30/09/2024,1836,3,2,120,240
2556,22/09/2024,1831,2,3,200,600
2557,19/05/2024,389,4,3,300,900
2558,01/09/2023,1561,2,1,200,200
2559,18/04/2024,1848,4,3,300,900
2560,17/01/2024,234,1,2,80,160
2561,13/04/2023,1657,4,3,300,900
2562,03/05/2024,602,1,2,80,160
2563,06/02/2023,1344,4,1,300,300
2564,15/10/2024,712,4,2,300,600
2565,02/07/2024,982,2,1,200,200
2566,03/06/2024,1204,4,1,300,300
2567,29/11/2023,857,2,3,200,600
2568,01/02/2024,1392,4,1,300,300
2569,23/10/2023,76,5,2,500,1000
2570,17/04/2023,649,3,1,120,120
2571,13/06/2024,650,2,1,200,200
2572,24/03/2023,496,2,3,200,600
2573,15/10/2023,1546,1,2,80,160
2574,06/12/2024,1225,5,1,500,500
2575,05/04/2024,830,1,3,80,240
2576,03/08/2023,1370,5,3,500,1500
2577,08/10/2023,483,5,2,500,1000
2578,03/04/2024,1243,4,3,300,900
2579,10/12/2023,1084,1,1,80,80
2580,13/07/2023,991,3,3,120,360
2581,07/06/2023,1683,5,2,500,1000
2582,09/04/2024,619,5,2,500,1000
2583,14/04/2023,550,2,3,200,600
2584,03/02/2023,646,4,1,300,300
2585,12/04/2023,1935,3,3,120,360
2586,30/09/2024,1245,5,2,500,1000
2587,26/12/2024,1839,2,3,200,600
2588,21/11/2023,1965,1,3,80,240
2589,21/11/2024,502,5,1,500,500
2590,14/08/2024,1157,2,3,200,600
2591,21/05/2023,846,1,1,80,80
2592,18/04/2024,53,4,3,300,900
2593,31/01/2023,450,1,3,80,240
2594,04/03/2023,62,5,1,500,500
2595,13/07/2024,1047,3,1,120,120
2596,28/03/2023,44,1,2,80,160
2597,31/10/2023,820,3,1,120,120
2598,02/03/2023,1582,3,3,120,360
2599,31/01/2024,659,1,2,80,160
2600,30/11/2023,728,4,1,300,300
2601,15/02/2024,852,1,1,80,80
2602,11/10/2023,47,2,2,200,400
2603,10/04/2024,1883,3,3,120,360
2604,21/03/2023,820,5,3,500,1500
2605,22/11/2024,1048,3,2,120,240
2606,18/03/2023,1681,5,3,500,1500
2607,23/06/2024,89,2,1,200,200
2608,27/12/2023,1198,2,3,200,600
2609,18/03/2023,1600,2,1,200,200
2610,23/05/2024,1143,1,3,80,240
2611,13/06/2023,735,3,1,120,120
2612,09/01/2023,1692,5,2,500,1000
2613,24/06/2023,178,2,1,200,200
2614,06/04/2024,1019,2,3,200,600
2615,03/11/2023,1856,5,1,500,500
2616,10/08/2024,1948,3,3,120,360
2617,02/09/2023,1366,3,3,120,360
2618,02/05/2023,1592,5,1,500,500
2619,04/07/2023,1083,4,3,300,900
2620,01/02/2023,901,3,2,120,240
2621,22/07/2024,438,5,3,500,1500
2622,06/11/2023,1452,5,2,500,1000
2623,07/01/2024,426,2,2,200,400
2624,17/10/2024,968,5,3,500,1500
2625,18/08/2024,1405,1,2,80,160
2626,25/02/2023,486,2,2,200,400
2627,30/09/2023,1756,2,1,200,200
2628,08/04/2024,1209,3,2,120,240
2629,08/11/2024,1583,4,2,300,600
2630,31/03/2024,460,3,2,120,240
2631,31/10/2024,1913,1,2,80,160
2632,06/09/2023,921,2,2,200,400
2633,28/11/2024,1126,2,3,200,600
2634,19/03/2023,1580,5,2,500,1000
2635,17/06/2024,1039,4,3,300,900
2636,18/04/2023,748,4,3,300,900
2637,30/09/2023,1897,5,3,500,1500
2638,15/01/2023,51,1,1,80,80
2639,05/01/2024,309,4,1,300,300
2640,31/10/2023,1058,2,3,200,600
2641,02/11/2024,1660,1,1,80,80
2642,24/07/2023,1005,3,2,120,240
2643,23/04/2023,1613,3,3,120,360
2644,10/11/2024,1928,1,3,80,240
2645,10/09/2023,635,2,3,200,600
2646,16/03/2024,205,3,1,120,120
2647,05/07/2023,740,2,1,200,200
2648,15/08/2023,1094,5,1,500,500
2649,11/06/2024,1254,4,2,300,600
2650,29/10/2024,1504,1,1,80,80
2651,20/12/2023,533,4,3,300,900
2652,14/09/2024,108,5,1,500,500
2653,01/01/2023,876,3,1,120,120
2654,06/07/2024,1265,2,1,200,200
2655,13/07/2024,251,2,1,200,200
2656,24/02/2024,135,5,3,500,1500
2657,11/09/2024,1114,1,1,80,80
2658,10/06/2023,1615,4,3,300,900
2659,10/06/2023,1464,3,1,120,120
2660,08/05/2023,689,1,2,80,160
2661,22/12/2024,1322,5,2,500,1000
2662,31/05/2023,407,5,3,500,1500
2663,19/03/2024,1332,2,3,200,600
2664,15/04/2024,102,3,2,120,240
2665,07/04/2024,1385,1,2,80,160
2666,30/12/2024,1871,2,1,200,200
2667,30/01/2023,1648,3,2,120,240
2668,17/04/2024,693,4,3,300,900
2669,10/07/2024,1640,4,3,300,900
2670,21/03/2023,1552,2,2,200,400
2671,08/02/2023,1632,1,3,80,240
2672,28/08/2023,1317,3,1,120,120
2673,10/07/2024,1170,4,1,300,300
2674,12/08/2024,404,4,2,300,600
2675,03/12/2023,814,1,3,80,240
2676,07/10/2023,1026,2,2,200,400
2677,26/04/2023,1143,5,3,500,1500
2678,26/09/2023,855,3,3,120,360
2679,01/12/2023,1630,4,3,300,900
2680,08/11/2023,1215,5,1,500,500
2681,22/02/2023,1027,1,3,80,240
2682,09/03/2023,942,2,1,200,200
2683,24/11/2024,1021,3,3,120,360
2684,03/02/2023,1511,1,2,80,160
2685,21/01/2024,1647,2,1,200,200
2686,06/09/2023,177,1,1,80,80
2687,21/04/2023,1281,4,1,300,300
2688,04/04/2023,873,4,2,300,600
2689,14/02/2024,1558,5,1,500,500
2690,28/06/2023,477,1,2,80,160
2691,16/02/2023,398,4,3,300,900
2692,26/08/2024,1520,2,3,200,600
2693,11/01/2024,220,5,2,500,1000
2694,24/12/2024,173,3,1,120,120
2695,09/08/2024,736,1,1,80,80
2696,21/07/2023,1414,4,2,300,600
2697,20/03/2024,502,2,3,200,600
2698,24/10/2023,1601,1,2,80,160
2699,04/11/2023,1813,2,1,200,200
2700,23/12/2024,761,5,1,500,500
2701,07/05/2024,1284,4,1,300,300
2702,04/12/2023,131,4,1,300,300
2703,07/10/2024,1137,5,3,500,1500
2704,07/03/2023,798,2,3,200,600
2705,26/02/2024,799,1,3,80,240
2706,23/06/2024,930,2,1,200,200
2707,20/09/2024,723,1,1,80,80
2708,07/05/2024,1044,5,1,500,500
2709,13/11/2023,215,3,2,120,240
2710,17/09/2024,1334,1,1,80,80
2711,16/03/2023,1275,4,3,300,900
2712,14/12/2024,488,4,3,300,900
2713,28/02/2023,1406,4,3,300,900
2714,21/01/2024,1433,2,2,200,400
2715,15/01/2023,1295,2,3,200,600
2716,19/08/2023,1958,2,2,200,400
2717,08/09/2024,1431,4,2,300,600
2718,07/11/2024,1716,1,2,80,160
2719,18/07/2023,1218,4,1,300,300
2720,20/12/2023,1465,1,1,80,80
2721,04/02/2023,313,2,3,200,600
2722,11/06/2023,79,3,3,120,360
2723,15/04/2024,180,2,2,200,400
2724,14/06/2024,1004,5,1,500,500
2725,27/02/2024,675,1,3,80,240
2726,14/12/2023,1738,3,3,120,360
2727,24/11/2024,14,2,1,200,200
2728,27/05/2023,859,3,2,120,240
2729,09/01/2024,246,4,3,300,900
2730,18/11/2024,1038,1,3,80,240
2731,05/11/2024,99,5,1,500,500
2732,20/02/2024,33,4,1,300,300
2733,17/11/2024,1460,3,2,120,240
2734,08/05/2024,257,2,2,200,400
2735,12/07/2024,34,1,3,80,240
2736,13/09/2023,19,5,2,500,1000
2737,16/11/2024,1688,2,3,200,600
2738,13/04/2023,1284,5,3,500,1500
2739,01/05/2023,1700,1,1,80,80
2740,23/02/2024,589,3,3,120,360
2741,16/12/2023,1850,5,1,500,500
2742,18/10/2024,1440,1,3,80,240
2743,11/02/2023,137,5,3,500,1500
2744,02/01/2024,359,2,3,200,600
2745,29/01/2023,1744,5,2,500,1000
2746,14/01/2023,754,2,2,200,400
2747,29/04/2024,1603,2,1,200,200
2748,08/07/2023,1140,1,3,80,240
2749,22/10/2023,404,4,1,300,300
2750,02/07/2023,1226,5,1,500,500
2751,01/07/2024,1400,3,3,120,360
2752,06/02/2023,250,2,2,200,400
2753,14/01/2023,446,4,2,300,600
